'fulfill via','vendor inco term','shipment mode','po sent to vendor date',brand,dosage,'dosage form','unit of measure (per pack)','line item quantity','line item value','pack price','unit price','manufacturing site','first line designation','weight (kilograms)','line item insurance (usd)','sub classification'
'Direct Drop',DDP,Truck,3/27/09,Generic,30mg,Capsule,59.059059,7.341959,2.294863,2.229422,0.209512,'Aurobindo Unit III India',False,1.519792,3.472817,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/300mg,'Tablet - FDC',59.059059,19.035545,21.178804,7.936744,0.754243,'Aurobindo Unit III India',True,1.339003,26.164827,Adult
'Direct Drop',DDP,Ocean,3/28/11,Generic,200mg,Tablet,59.059059,57.037281,16.160994,2.021343,0.209512,'Cipla Goa India',True,4.424077,20.58912,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/300+200mg,'Tablet - FDC + co-blister',119.119119,9.206481,19.663086,15.234387,0.71234,'Aspen-OSD Port Elizabeth SA',True,1.443978,31.149964,Adult
'Direct Drop',EXW,Air,4/9/12,Stat-Pak,300mg,'Test kit',29.029029,0.490324,1.306706,18.950091,3.561701,'Chembio Diagnostics Sys. Inc.',True,0.039657,1.414034,'HIV test'
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,200mg,Capsule,89.089089,1.082262,1.806455,11.890253,0.754243,'Aurobindo Unit III India',True,0.149297,2.23132,Pediatric
'Direct Drop',EXW,Air,5/22/13,'Colloidal Gold',300mg,'Test kit',0.0,6.711312,17.131916,18.20695,102.6608,'KHB Test Kit Facility Shanghai China',True,3.239035,16.363882,'HIV test'
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,300mg,Tablet,59.059059,1.933877,7.217754,26.604441,2.514142,'Aurobindo Unit III India',False,0.176123,31.149964,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,200mg,Tablet,59.059059,2.45646,0.819356,2.378051,0.209512,'Aurobindo Unit III India',False,0.206449,1.240199,Adult
'Direct Drop',DDP,Truck,4/21/10,Viread,300mg,Tablet,29.029029,1.933877,5.81843,21.447044,4.022627,'Aspen-OSD Port Elizabeth SA',False,1.519792,9.685488,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,200mg,Tablet,59.059059,0.027419,0.007802,1.917303,0.167609,'Strides Bangalore India.',False,0.064151,0.009081,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,30/50/60mg,'Chewable/dispersible tablet - FDC',59.059059,7.022603,2.634077,2.675307,0.251414,'Mylan (formerly Matrix) Nashik',False,0.310257,2.39348,Pediatric
'Direct Drop',EXW,Air,4/18/11,Bioline,300mg,'Test kit',29.029029,3.8984,9.750016,17.835379,3.352189,'Standard Diagnostics Korea',True,1.00192,12.42145,'HIV test'
'From RDC','N/A - From RDC','Air Charter','N/A - From RDC',Generic,30/60mg,'Tablet - FDC',59.059059,10.317775,2.429352,1.679498,0.167609,'Aurobindo Unit III India',True,0.459553,2.320833,Pediatric
'Direct Drop',EXW,Air,3/17/15,Determine,300mg,'Test kit',99.099099,0.129033,1.088711,59.451265,3.352189,'Alere Medical Co. Ltd.',False,1.519792,0.989824,'HIV test'
'Direct Drop',CIP,Air,8/18/09,Generic,150mg,Tablet,59.059059,16.691989,4.503788,1.924735,0.167609,'Hetero Unit III Hyderabad IN',True,0.678833,6.815906,Adult
'From RDC','N/A - From RDC','Air Charter','N/A - From RDC',Generic,150/300mg+600mg,'Tablet - FDC + co-blister',89.089089,0.496776,1.427674,20.436372,1.298973,'Aurobindo Unit III India',True,0.059485,2.376616,Adult
'Direct Drop',EXW,Air,2/10/10,Generic,250mg,'Delayed-release capsules',29.029029,0.133871,0.183468,9.660831,1.801802,'Aurobindo Unit III India',True,0.006998,0.304861,Adult
'Direct Drop',DDP,Truck,8/24/15,Generic,20mg/ml,'Oral solution',239.239239,0.025807,0.054264,14.119675,0.335219,'Aurobindo Unit III India',False,1.519792,0.04281,Pediatric
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,600mg,Tablet,29.029029,9.675838,4.637104,3.418448,0.628536,'Aurobindo Unit III India',True,0.599519,7.720109,Adult
'Direct Drop',EXW,Air,2/28/14,Uni-Gold,300mg,'Test kit',19.019019,0.459679,1.537637,23.780506,6.704379,'Trinity Biotech Plc',True,0.102641,1.22074,'HIV test'
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Truvada,300/200mg,'Tablet - FDC',29.029029,2.893558,7.916469,19.507446,3.687408,'Aspen-OSD Port Elizabeth SA',True,0.186621,11.980375,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,200/50mg,Tablet,119.119119,10.10971,22.118483,15.605957,0.754243,'Mylan (formerly Matrix) Nashik',False,8.795667,21.126194,Adult
'Direct Drop',EXW,Air,'N/A - From RDC',OraQuick,300mg,'Test kit',99.099099,0.01129,0.537635,297.256324,16.760947,'Pacific Biotech Thailand',True,1.519792,31.149964,'HIV test'
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,300mg,Tablet,59.059059,37.672702,67.264242,12.737433,1.215169,'Mylan (formerly Matrix) Nashik',True,2.733993,111.977261,Adult
'From RDC','N/A - From RDC','Air Charter','N/A - From RDC',Generic,30/50/60mg,'Chewable/dispersible tablet - FDC',59.059059,22.030716,8.26211,2.675307,0.251414,'Mylan (formerly Matrix) Nashik',True,0.990256,6.557747,Pediatric
'Direct Drop',FCA,Air,8/4/11,Videx,25mg,'Chewable/dispersible tablet',59.059059,4.837112,3.528231,5.201986,0.502828,'Bristol-Myers Squibb Anagni IT',False,1.863874,4.495073,Pediatric
'Direct Drop',EXW,Air,7/9/14,Bioline,300mg,'Test kit',24.024024,2.256459,4.821916,15.234387,3.435994,'Standard Diagnostics Korea',True,0.509708,3.826974,'HIV test'
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,150/300/200mg,'Tablet - FDC',59.059059,336.291407,393.041834,8.33804,0.796145,'Aurobindo Unit III India',True,32.935054,654.310081,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,200/300mg,'Tablet - FDC',29.029029,17.353282,15.818238,6.502482,1.215169,'Aurobindo Unit III India',False,1.308678,20.153235,Adult
'Direct Drop',EXW,Air,8/21/08,Determine,300mg,'Test kit',99.099099,0.341937,2.576259,53.498707,3.01697,'Inverness Japan',True,0.057153,3.898324,'HIV test'
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/300mg,'Tablet - FDC',59.059059,10.295195,9.395822,6.509913,0.628536,'Aurobindo Unit III India',True,0.675334,15.641297,Adult
'Direct Drop',DDP,Truck,8/27/14,Generic,600mg,Tablet,29.029029,0.412905,0.722212,12.432746,2.346533,'Hetero Unit III Hyderabad IN',False,1.519792,0.690153,Adult
'Direct Drop',EXW,Air,11/2/09,Generic,150/200/30mg,'Tablet - FDC',59.059059,65.159888,41.744019,4.570316,0.419024,'Cipla Goa India',True,4.571041,63.17491,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,10mg/ml,'Oral solution',239.239239,1.611296,0.322581,1.42683,0.041902,'Aurobindo Unit III India',True,0.403567,0.398265,Pediatric
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/30mg,'Tablet - FDC',59.059059,11.772619,3.618117,2.192265,0.209512,'Strides Bangalore India.',True,0.437392,3.916486,Adult
'Direct Drop',FCA,Air,2/11/13,Aluvia,200/50mg,Tablet,119.119119,1.795167,11.383332,45.197824,2.137021,'ABBVIE Ludwigshafen Germany',True,0.310257,10.872498,Adult
'Direct Drop',EXW,Air,10/28/13,Generic,50mg,Capsule,29.029029,19.211352,3.122102,1.1593,0.209512,'Aurobindo Unit III India',True,0.935436,2.982445,Pediatric
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150mg,Tablet,59.059059,9.675838,2.459681,1.813264,0.167609,'Aurobindo Unit III India',True,0.332418,4.094214,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,150/200/30mg,'Tablet - FDC',59.059059,122.579428,94.4894,5.499242,0.502828,'Cipla Goa India',True,10.320124,142.999102,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,300mg,Tablet,59.059059,1.817748,5.217387,20.458667,1.927509,'Aurobindo Unit III India',False,1.17571,6.446181,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150mg,Tablet,59.059059,37.46625,11.357428,2.16254,0.209512,'Aurobindo Unit III India',True,1.348335,14.031373,Adult
'Direct Drop',EXW,Ocean,8/27/13,Generic,600/200/300mg,'Tablet - FDC',29.029029,264.400853,343.99807,9.281829,1.759899,'Mylan (formerly Matrix) Nashik',True,25.281272,328.564534,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,30mg,Capsule,59.059059,0.472582,0.075081,1.129574,0.125707,'Strides Bangalore India.',True,0.016329,0.093404,Adult
'Direct Drop',DDP,Ocean,3/28/11,Generic,300mg,Tablet,29.029029,77.417992,52.177504,4.808121,0.921852,'Cipla Goa India',True,3.787234,66.475188,Adult
'Direct Drop',EXW,Air,10/27/10,Stat-Pak,300mg,'Test kit - Ancillary',0.0,0.062903,0.016801,1.857852,10.475592,'Chembio Diagnostics Sys. Inc.',True,0.002333,0.020756,'HIV test - Ancillary'
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Determine,300mg,'Test kit',99.099099,24.192014,201.613228,59.451265,3.352189,'Inverness Japan',False,1.519792,305.120102,'HIV test'
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,150/300mg,'Tablet - FDC',59.059059,0.611292,0.559275,6.509913,0.628536,'Mylan (formerly Matrix) Nashik',True,0.078147,0.931447,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,200mg,Tablet,59.059059,75.285727,21.409803,2.028774,0.209512,'Aurobindo Unit III India',True,5.237043,35.641453,Adult
'Direct Drop',DDP,Air,4/28/08,Determine,300mg,'Test kit',99.099099,0.046774,0.428428,63.166969,3.561701,'Inverness Japan',True,1.519792,0.52929,'HIV test'
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,150/300/200mg,'Tablet - FDC',59.059059,193.547399,155.645412,5.737047,0.544731,'Hetero Unit III Hyderabad IN',False,28.734922,123.545101,Adult
'Direct Drop',CIP,Air,9/27/10,Generic,250mg,'Delayed-release capsules',29.029029,0.917745,1.268903,9.846616,1.843704,'Aurobindo Unit III India',False,0.101475,2.111971,Adult
'Direct Drop',DDP,Truck,'N/A - From RDC',Retrovir,300mg,Tablet,59.059059,0.001613,0.005331,11.786213,1.089462,'GSK Aranda',False,1.519792,0.005189,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/300/200mg,'Tablet - FDC',59.059059,10.153259,12.482009,8.769062,0.838047,'Aurobindo Unit III India',True,0.958764,18.889685,Adult
'Direct Drop',DDP,Truck,8/13/13,Generic,600mg,Tablet,29.029029,1.088713,1.882091,12.313843,2.30463,'Hetero Unit III Hyderabad IN',False,1.519792,1.798029,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,600/300mg,'Tablet - FDC',29.029029,16.611344,23.396543,10.047264,1.885607,'Mylan (formerly Matrix) Nashik',False,1.463806,21.262408,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,600mg,Tablet,29.029029,35.679147,14.160779,2.831366,0.544731,'Strides Bangalore India.',True,1.643429,15.32995,Adult
'Direct Drop',DDP,Truck,8/3/09,Viread,300mg,Tablet,29.029029,5.966148,16.623439,19.871585,3.729311,'Aspen-OSD Port Elizabeth SA',False,1.519792,25.158138,Adult
'Direct Drop',EXW,Air,7/7/09,Bioline,300mg,'Test kit',29.029029,2.901622,7.258076,17.835379,3.352189,'Standard Diagnostics Korea',True,0.653172,10.984064,'HIV test'
'Direct Drop',FCA,Air,1/11/13,Norvir,100mg,Tablet,59.059059,0.541937,0.387845,5.090515,0.460926,'ABBVIE Ludwigshafen Germany',True,0.064151,0.371022,Adult
'Direct Drop',EXW,Ocean,7/31/14,Generic,150/300/200mg,'Tablet - FDC',59.059059,54.23082,45.758542,6.019441,0.544731,'Mylan (formerly Matrix) Nashik',True,1.519792,36.321227,Adult
'Direct Drop',EXW,Air,8/31/09,Determine,300mg,'Test kit',99.099099,0.816132,6.133074,53.506138,3.01697,'Inverness Japan',True,0.078147,9.282034,'HIV test'
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/300/200mg,'Tablet - FDC',59.059059,161.28923,144.153458,6.376148,0.586633,'Cipla Goa India',False,22.345496,137.686743,Adult
'Direct Drop',EXW,Air,9/14/09,Generic,150mg,Capsule,59.059059,0.072581,0.201637,19.388544,1.801802,'Emcure Plot No.P-2 I.T-B.T. Park Phase II MIDC Hinjwadi Pune India',True,0.003499,0.304861,Pediatric
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,150/30mg,'Tablet - FDC',29.029029,12.901655,2.688176,1.486282,0.293317,'Cipla Goa India',False,7.705102,3.321035,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,60/30mg,'Chewable/dispersible tablet - FDC',59.059059,71.001842,37.646563,3.782587,0.335219,'Cipla Patalganga India',False,1.519792,29.88283,Pediatric
'Direct Drop',EXW,Air,'N/A - From RDC',Bioline,300mg,'Test kit',29.029029,0.048387,0.123438,17.612437,3.310287,'Standard Diagnostics Korea',True,0.01283,31.149964,'HIV test'
'Direct Drop',EXW,Air,5/14/08,Generic,600mg,Tablet,29.029029,16.256504,17.341963,7.609762,1.42468,'Mylan (formerly Matrix) Nashik',False,1.792725,21.424568,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,600mg,Tablet,29.029029,99.140642,167.921924,12.08347,2.262728,'Aurobindo Unit III India',False,7.737761,207.454427,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,600mg,Tablet,29.029029,33.675915,42.131923,8.925121,1.676095,'Mylan (formerly Matrix) Nashik',True,1.869706,52.050739,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,600/200/300mg,'Tablet - FDC',29.029029,11.514553,20.069286,12.432746,2.346533,'Mylan (formerly Matrix) Nashik',True,0.90861,25.569376,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/300/200mg,'Tablet - FDC',59.059059,21.933942,25.934182,8.434648,0.796145,'Aurobindo Unit III India',False,2.08432,39.249187,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Uni-Gold,300mg,'Test kit',19.019019,0.146775,0.494624,23.780506,6.704379,'Trinity Biotech Plc',True,0.032659,0.611019,'HIV test'
'Direct Drop',EXW,Air,7/10/13,Determine,300mg,'Test kit',99.099099,4.874209,45.202862,66.139532,3.729311,'Alere Medical Co. Ltd.',True,1.424149,43.174754,'HIV test'
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Aluvia,200/50mg,Tablet,119.119119,0.648389,2.782817,30.543087,1.42468,'ABBVIE Ludwigshafen Germany',True,0.102641,3.43779,Adult
'Direct Drop',DDP,Air,3/27/09,Generic,600mg,Tablet,29.029029,5.643567,7.421047,9.378437,1.759899,'Aurobindo Unit III India',True,1.519792,11.230547,Adult
'Direct Drop',EXW,Air,1/28/14,Uni-Gold,300mg,'Test kit',19.019019,0.025807,0.091398,23.780506,6.704379,'Trinity Biotech Plc',False,0.062984,0.072648,'HIV test'
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,200mg,Tablet,59.059059,0.361291,0.085434,1.679498,0.167609,'Hetero Unit III Hyderabad IN',True,1.519792,0.081729,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,150/300mg,'Tablet - FDC',59.059059,7.740348,5.862913,5.402634,0.502828,'Aurobindo Unit III India',False,3.594781,5.600355,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,600/300/300mg,'Tablet - FDC',29.029029,64.885693,89.693038,9.861479,1.843704,'Mylan (formerly Matrix) Nashik',True,5.277867,97.09617,Adult
'Direct Drop',EXW,Air,3/5/14,Determine,300mg,'Test kit',99.099099,0.562905,4.704309,59.451265,3.352189,'Alere Medical Co. Ltd.',True,0.167959,3.73357,'HIV test'
'Direct Drop',EXW,Air,3/18/10,Generic,250mg,'Delayed-release capsules',29.029029,0.095162,0.131049,9.660831,1.801802,'Aurobindo Unit III India',True,0.004666,0.217943,Adult
'Direct Drop',FCA,Air,7/13/09,Aluvia,200/50mg,Tablet,119.119119,8.062929,34.526265,30.543087,1.42468,'ABBVIE Ludwigshafen Germany',True,1.453309,52.251817,Adult
'Direct Drop',EXW,Air,11/21/07,Generic,300mg,Tablet,59.059059,0.966132,0.844759,6.22752,0.586633,'Ranbaxy Paonta Shahib India',True,0.039657,1.043013,Adult
'Direct Drop',EXW,Air,2/20/15,Stat-Pak,300mg,'Test kit',19.019019,3.869367,12.50002,23.037365,6.494867,'Chembio Diagnostics Sys. Inc.',True,0.790805,11.360275,'HIV test'
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,150/300/200mg,'Tablet - FDC',59.059059,64.514724,54.502776,6.026872,0.586633,'Cipla Goa India',True,11.234566,43.261672,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,200/300mg,'Tablet - FDC',29.029029,51.224359,32.389703,4.510865,0.838047,'Aurobindo Unit III India',True,3.353341,30.936221,Adult
'Direct Drop',EXW,Air,10/12/12,Generic,300/100mg,Tablet,29.029029,2.046781,4.800915,16.720668,3.142678,'Mylan (formerly Matrix) Nashik',False,0.424562,5.196901,Adult
'From RDC','N/A - From RDC','Air Charter','N/A - From RDC',Generic,600/200/300mg,'Tablet - FDC',29.029029,159.339224,227.226306,10.173598,1.927509,'Mylan (formerly Matrix) Nashik',True,14.154013,245.981029,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,600/300/300mg,'Tablet - FDC',29.029029,180.655421,227.890954,8.999435,1.676095,'Mylan (formerly Matrix) Nashik',True,14.879501,246.701019,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,600mg,Tablet,29.029029,16.777473,29.275963,12.447609,2.346533,'Aurobindo Unit III India',True,2.002673,31.149964,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/200/30mg,'Tablet - FDC',59.059059,60.063097,46.299806,5.499242,0.502828,'Cipla Goa India',True,4.758828,57.199641,Adult
'Direct Drop',EXW,Air,6/28/13,Generic,600/300/300mg,'Tablet - FDC',29.029029,71.622812,83.188651,8.28602,1.550388,'Mylan (formerly Matrix) Nashik',True,5.850559,79.457063,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,10mg/ml,'Oral solution',239.239239,1.772586,0.388105,1.560596,0.041902,'Aurobindo Unit III India',False,0.734819,0.420319,Pediatric
'Direct Drop',EXW,Air,7/25/13,Generic,150mg,Tablet,59.059059,18.558124,3.421946,1.315359,0.125707,'Micro labs Verna Goa India',True,0.628678,3.267847,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,600mg,Tablet,29.029029,4.433885,2.125339,3.418448,0.628536,'Mylan (formerly Matrix) Nashik',True,12.02887,3.537681,Adult
'Direct Drop',EXW,Air,11/21/13,Bioline,300mg,'Test kit',24.024024,4.35324,9.29941,15.234387,3.435994,'Standard Diagnostics Korea',True,1.049741,7.381519,'HIV test'
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/300mg,'Tablet - FDC',59.059059,44.645305,44.181775,7.059838,0.670438,'Aurobindo Unit III India',True,3.010425,54.583028,Adult
'Direct Drop',EXW,Air,1/16/12,Generic,600/300/300mg,'Tablet - FDC',29.029029,68.372801,100.424759,10.478285,1.969411,'Mylan (formerly Matrix) Nashik',False,7.163902,108.713306,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Viread,300mg,Tablet,29.029029,0.951616,1.688007,12.633394,2.388435,'Gilead(Nycomed) Oranienburg DE',True,0.043156,2.086025,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,10mg/ml,'Oral solution',239.239239,0.603228,0.116558,1.37481,0.041902,'Aurobindo Unit III India',False,0.387238,0.14789,Pediatric
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,150/30mg,'Tablet - FDC',59.059059,7.406476,2.27644,2.192265,0.209512,'Strides Bangalore India.',False,0.289262,2.900717,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,10mg/ml,'Oral solution',239.239239,8.438737,1.274842,1.077554,0.041902,'Aurobindo Unit III India',True,2.163634,1.218145,Pediatric
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Aluvia,200/50mg,Tablet,119.119119,0.64355,2.762101,30.543087,1.42468,'ABBVIE Ludwigshafen Germany',True,0.101475,31.149964,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,200mg,Tablet,59.059059,41.142068,10.757341,1.865283,0.167609,'Hetero Unit III Hyderabad IN',True,2.584697,13.705756,Adult
'Direct Drop',EXW,Air,10/2/08,Uni-Gold,300mg,'Test kit - Ancillary',1.001001,0.022581,0.075605,22.294224,62.853551,'Trinity Biotech Plc',True,0.001166,0.114161,'HIV test - Ancillary'
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,200mg,Tablet,59.059059,16.035536,5.679814,2.526679,0.251414,'Aurobindo Unit III India',False,5.781742,7.016984,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,300mg,Tablet,59.059059,10.151646,8.61968,6.056598,0.586633,'Aurobindo Unit III India',False,0.46072,10.649366,Adult
'Direct Drop',EXW,Air,8/18/11,Bioline,300mg,'Test kit',24.024024,0.111291,0.235215,14.862816,3.352189,'Standard Diagnostics Korea',True,0.029159,0.299672,'HIV test'
'Direct Drop',EXW,Air,5/31/11,Determine,300mg,'Test kit',99.099099,0.159678,1.305446,57.742041,3.268385,'Inverness Japan',True,0.027993,1.663112,'HIV test'
'Direct Drop',EXW,Air,5/29/13,Determine,300mg,'Test kit',99.099099,3.756464,0.0,0.0,0.0,'Alere Medical Co. Ltd.',True,1.125556,0.0,'HIV test'
'Direct Drop',EXW,Air,5/5/14,Generic,250mg,'Delayed-release capsules',29.029029,0.159678,0.127352,5.633007,1.047559,'Aurobindo Unit III India',True,0.010497,0.101188,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/300mg,'Tablet - FDC',59.059059,2.785493,2.758069,7.059838,0.670438,'Cipla Goa India',False,3.446651,3.407953,Adult
'Direct Drop',EXW,Air,1/5/08,Capillus,300mg,'Test kit',99.099099,0.001613,0.046707,103.296573,5.824429,'Trinity Biotech Plc',True,0.004666,0.070053,'HIV test'
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/300mg,'Tablet - FDC',59.059059,23.025881,22.667652,7.022681,0.670438,'Aurobindo Unit III India',True,2.371249,28.004369,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,300/300mg,'Tablet - FDC',29.029029,0.385485,0.185081,3.411016,0.628536,'Ranbaxy per Shasun Pharma',False,1.408986,0.168646,Adult
