country,'vendor inco term','shipment mode','molecule/test type',brand,dosage,'dosage form','unit of measure (per pack)','line item quantity','line item value','pack price','unit price','manufacturing site','weight (kilograms)','freight cost (usd)','line item insurance (usd)','sub classification'
Uganda,'N/A - From RDC',Air,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC',29.029029,9.237127,10.124102,7.817841,1.466583,'Hetero Unit III Hyderabad IN',0.898112,9.90929,9.66992,Adult
Nigeria,'N/A - From RDC',Air,Lamivudine,Generic,150mg,Tablet,59.059059,1.54194,0.466281,2.155108,0.209512,'Aurobindo Unit III India',0.178456,4.419642,0.575992,Adult
Rwanda,EXW,Air,'Lamivudine/Tenofovir Disoproxil Fumarate',Generic,300/300mg,'Tablet - FDC',29.029029,66.588924,37.110292,3.975803,0.754243,'Aurobindo Unit VII IN',4.69701,99.543988,40.17285,Adult
Mozambique,'N/A - From RDC',Air,Lamivudine,Generic,150mg,Tablet,59.059059,0.850003,0.258146,2.16254,0.209512,'Aurobindo Unit III India',4.911623,11.140006,0.319131,Adult
Tanzania,'N/A - From RDC',Air,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,17.703283,19.696665,7.936744,0.754243,'Aurobindo Unit III India',1.116225,11.193587,24.333069,Adult
Nigeria,EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,4.633886,42.974868,66.139532,3.729311,'Alere Medical Co. Ltd.',1.460307,91.073285,46.521735,'HIV test'
Nigeria,'N/A - From RDC',Air,Lamivudine,Generic,150mg,Tablet,59.059059,2.095168,0.633402,2.155108,0.209512,'Aurobindo Unit III India',0.075815,3.522256,0.782259,Adult
Nigeria,'N/A - From RDC','Air Charter',Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,1.143552,1.044961,6.509913,0.628536,'Aurobindo Unit III India',0.072316,23.33324,1.739652,Adult
Haiti,EXW,Ocean,Efavirenz,Generic,50mg,Capsule,29.029029,4.333885,0.704517,1.1593,0.209512,'Aurobindo Unit III India',0.179622,8.699357,0.673288,Pediatric
Mozambique,EXW,Ocean,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,21.450069,71.505492,23.780506,6.704379,'Trinity Biotech Plc',5.216048,80.812643,91.100145,'HIV test'
'Cote d Ivoire','N/A - From RDC',Air,Lamivudine,Generic,150mg,Tablet,59.059059,7.095184,1.803766,1.813264,0.167609,'Aurobindo Unit III India',0.746483,19.602631,2.729476,Adult
Guyana,EXW,Air,'HIV 1/2 Stat-Pak HIV Kit',Stat-Pak,300mg,'Test kit',19.019019,0.022581,0.073085,21.551083,6.075843,'Chembio Diagnostics Sys. Inc.',0.006998,1.121758,0.093404,'HIV test'
Haiti,'N/A - From RDC',Air,Zidovudine,Generic,300mg,Tablet,59.059059,3.675818,2.7619,5.358045,0.502828,'Aurobindo Unit III India',0.143465,7.372111,4.597558,Adult
Uganda,'N/A - From RDC',Air,'Lamivudine/Tenofovir Disoproxil Fumarate',Generic,300/300mg,'Tablet - FDC',29.029029,105.829374,51.813004,3.492762,0.670438,'Aurobindo Unit VII IN',13.523002,294.882885,49.488612,Adult
'South Africa',DDP,Truck,Abacavir,Generic,300mg,Tablet,59.059059,0.079033,0.648076,57.333314,5.405405,'Aurobindo Unit III India',1.519792,23.33324,0.618802,Adult
'Cote d Ivoire','N/A - From RDC',Truck,Abacavir/Lamivudine,Generic,600/300mg,'Tablet - FDC',29.029029,4.030658,9.45062,16.720668,3.142678,'Aurobindo Unit III India',2.504216,28.345281,10.230345,Adult
Nigeria,CIP,Air,'Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate',Atripla,600/200/300mg,'Tablet - FDC',29.029029,3.224204,16.935511,37.454297,7.039598,'MSD Haarlem NL',0.197118,3.188822,25.630348,Adult
Vietnam,EXW,Air,Efavirenz,Generic,600mg,Tablet,29.029029,48.38564,20.816566,3.069172,0.586633,'Hetero Unit III Hyderabad IN',3.448984,50.365809,26.521579,Adult
'Cote d Ivoire','N/A - From RDC',Truck,'Lamivudine/Tenofovir Disoproxil Fumarate',Generic,300/300mg,'Tablet - FDC',29.029029,48.38564,23.336731,3.440742,0.628536,'Cipla Kurkumbh India',3.499138,44.011332,18.523852,Adult
Haiti,EXW,Air,'HIV 1/2 Capillus HIV Kit',Capillus,300mg,'Test kit',99.099099,0.070968,1.323087,130.049642,7.332914,'Not Applicable',0.033825,2.946946,31.149964,'HIV test'
Nigeria,EXW,Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,20.135549,67.123764,23.780506,6.704379,'Trinity Biotech Plc',4.263117,88.505794,61.003264,'HIV test'
'South Africa',DDP,Truck,Efavirenz,Generic,200mg,Capsule,89.089089,0.003226,0.00859,12.663119,0.796145,'Aurobindo Unit III India',1.519792,23.33324,0.006486,Pediatric
Zambia,EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,4.627434,38.575331,59.451265,3.352189,'Alere Medical Co. Ltd.',1.595607,86.435796,49.146131,'HIV test'
Uganda,'N/A - From RDC',Air,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,0.501615,0.618549,8.769062,0.838047,'Aurobindo Unit III India',0.169125,6.012378,0.936636,Adult
'Cote d Ivoire','N/A - From RDC',Air,Efavirenz,Generic,50mg,Capsule,29.029029,7.280669,1.699196,1.664635,0.293317,'Aurobindo Unit III India',0.302092,5.431509,2.098998,Pediatric
Mozambique,'N/A - From RDC',Air,Abacavir,Generic,20mg/ml,'Oral solution',239.239239,0.740325,1.626851,15.643114,0.377121,'Aurobindo Unit III India',1.519792,25.422019,31.149964,Pediatric
Haiti,EXW,Air,'HIV 1/2 Capillus HIV Kit',Capillus,300mg,'Test kit',99.099099,0.001613,0.046707,103.296573,5.824429,'Trinity Biotech Plc',0.001166,3.096021,0.05708,'HIV test'
Haiti,EXW,Air,'Malaria Antigen P.f  HRP2 Kit',Generic,300mg,'Test kit',24.024024,0.004839,0.00756,8.360334,1.885607,'Standard Diagnostics Korea',0.002333,2.422455,0.007784,Malaria
Zimbabwe,'N/A - From RDC',Truck,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC',59.059059,114.563273,64.203968,3.998098,0.377121,'Strides Bangalore India.',24.567448,100.98285,81.797355,Adult
Vietnam,FCA,Air,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,119.119119,13.264559,113.591413,61.086175,2.849361,'ABBVIE Ludwigshafen Germany',2.353754,35.431428,189.099221,Adult
'South Africa',DDP,Ocean,Lamivudine,Generic,10mg/ml,'Oral solution',239.239239,80.643809,17.305135,1.53087,0.041902,'Cipla Goa India',1.519792,23.33324,22.047262,Pediatric
Uganda,'N/A - From RDC',Air,Efavirenz,Generic,600mg,Tablet,29.029029,34.777532,20.939909,4.295354,0.796145,'Aurobindo Unit III India',2.174131,29.291138,31.68994,Adult
Haiti,EXW,Ocean,Lamivudine,Generic,150mg,Tablet,59.059059,3.917755,0.877774,1.597753,0.167609,'Aurobindo Unit III India',7.447332,30.270795,0.838042,Adult
'Cote d Ivoire','N/A - From RDC',Air,Lamivudine,Generic,10mg/ml,'Oral solution',239.239239,11.966168,2.306287,1.37481,0.041902,'Aurobindo Unit III India',14.267152,207.179259,2.938338,Pediatric
Uganda,'N/A - From RDC',Air,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC',59.059059,3.148397,2.428129,5.499242,0.502828,'Cipla Goa India',0.330085,5.773298,2.99931,Adult
Tanzania,'N/A - From RDC',Truck,Abacavir,Generic,300mg,Tablet,59.059059,21.562973,25.742683,8.516394,0.796145,'Aurobindo Unit III India',1.559449,36.386607,24.587335,Adult
'Cote d Ivoire','N/A - From RDC',Air,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,119.119119,1.169359,5.013214,30.543087,1.42468,'ABBVIE Ludwigshafen Germany',6.858311,50.595981,6.193212,Adult
Nigeria,'N/A - From RDC','Air Charter',Lamivudine,Generic,150mg,Tablet,59.059059,12.475847,3.028379,1.731518,0.167609,'Aurobindo Unit III India',2.386412,87.108568,3.278225,Adult
Mozambique,'N/A - From RDC',Truck,Zidovudine,Generic,10mg/ml,'Oral solution',239.239239,9.070997,1.909025,1.501144,0.041902,'Aurobindo Unit III India',2.51588,7.476063,2.432399,Pediatric
Zambia,'N/A - From RDC',Air,Efavirenz,Generic,600mg,Tablet,29.029029,0.133871,0.175283,9.229809,1.717997,'Aurobindo Unit III India',1.519792,23.33324,0.216646,Adult
Mozambique,CIP,Air,Darunavir,Prezista,600mg,Tablet,59.059059,0.44355,2.504036,40.129604,3.771213,'Janssen-Cilag Latina IT',1.519792,23.33324,1.987432,Adult
Kenya,CIP,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,9.921,91.99074,66.139532,3.729311,'Alere Medical Co. Ltd.',1.235196,0.313893,99.583054,'HIV test'
Zambia,'N/A - From RDC',Truck,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,15.279082,15.041909,7.022681,0.670438,'Aurobindo Unit III India',2.466892,9.950201,18.583527,Adult
Kenya,EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,0.0,0.013441,59.451265,3.352189,'Inverness Japan',0.958764,29.912193,0.022054,'HIV test'
Tanzania,EXW,Air,'HIV 1/2 Bioline 3.0 Kit (no accessories)',Bioline,300mg,'Test kit',29.029029,15.675857,39.193612,17.835379,3.352189,'Standard Diagnostics Korea',3.779069,124.618349,59.315504,'HIV test'
Uganda,'N/A - From RDC',Air,'Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,600/200/300mg,'Tablet - FDC',29.029029,11.491973,16.390305,10.173598,1.927509,'Mylan (formerly Matrix) Nashik',2.637184,45.749484,17.74289,Adult
Tanzania,EXW,Air,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,11.700038,9.909819,6.041735,0.586633,'Aurobindo Unit III India',1.06957,16.143002,9.46495,Adult
Nigeria,'N/A - From RDC',Air,'Emtricitabine/Tenofovir Disoproxil Fumarate',Truvada,300/200mg,'Tablet - FDC',29.029029,60.750196,166.117959,19.507446,3.687408,'Aspen-OSD Port Elizabeth SA',3.81756,22.243485,251.402359,Adult
Tanzania,'N/A - From RDC',Air,Nevirapine,Generic,200mg,Tablet,59.059059,62.095362,17.658799,2.028774,0.209512,'Strides Bangalore India.',3.143392,46.457401,29.397647,Adult
'Cote d Ivoire','N/A - From RDC',Truck,Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,'Chewable/dispersible tablet - FDC',59.059059,30.321066,11.844777,2.786778,0.251414,'Strides Bangalore India.',0.935436,15.965755,11.313573,Pediatric
Rwanda,EXW,Air,'HIV 1/2 Determine HIV Kit without Lancets',Determine,300mg,'Test kit',99.099099,4.079045,33.027775,57.742041,3.268385,'Inverness Japan',0.670668,92.693226,42.078553,'HIV test'
Haiti,'N/A - From RDC',Air,Stavudine,Generic,15mg,Capsule,59.059059,0.346775,0.047903,0.980946,0.083805,'Aurobindo Unit III India',18.702893,558.29709,0.045405,Adult
Mozambique,'N/A - From RDC',Truck,Lamivudine,Generic,150mg,Tablet,59.059059,13.846819,3.202445,1.649773,0.167609,'Hetero Unit III Hyderabad IN',0.903944,13.30971,3.46633,Adult
'South Africa',DDP,Truck,Efavirenz,Generic,50mg,Capsule,29.029029,0.48226,0.203818,3.002289,0.544731,'Aurobindo Unit III India',1.519792,23.33324,0.308752,Pediatric
'Cote d Ivoire','N/A - From RDC',Air,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC',59.059059,14.514563,11.340744,5.573556,0.502828,'Cipla Goa India',1.136053,10.927752,31.149964,Adult
Haiti,'N/A - From RDC',Air,Zidovudine,Generic,300mg,Tablet,59.059059,4.062916,3.052626,5.358045,0.502828,'Aurobindo Unit III India',0.169125,22.225326,5.081443,Adult
Rwanda,'N/A - From RDC',Air,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,40.321098,47.127092,8.33804,0.796145,'Aurobindo Unit III India',3.417491,146.980286,78.454266,Adult
Nigeria,'N/A - From RDC','Air Charter',Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,32.256556,25.940902,5.737047,0.544731,'Hetero Unit III Hyderabad IN',3.410493,19.567865,20.590418,Adult
'South Africa',DDP,Truck,Ritonavir,Norvir,80mg/ml,'Oral solution',89.089089,0.001613,0.00476,10.522874,0.670438,'ABBVIE (Abbott) France',1.519792,23.33324,0.007784,Pediatric
'South Africa',DDP,Truck,Abacavir,Ziagen,300mg,'Tablet - blister',59.059059,0.046774,0.207831,30.639696,2.891263,'GSK Ware (UK)',1.519792,23.33324,0.346374,Adult
Uganda,'N/A - From RDC',Air,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,23.351688,16.44459,5.023632,0.460926,'Aurobindo Unit III India',1.851044,38.688055,24.887007,Adult
'South Africa',DDP,Truck,Abacavir,Generic,300mg,Tablet,59.059059,0.158065,1.147529,51.269285,4.818772,'Aurobindo Unit III India',1.519792,23.33324,0.91069,Adult
'Cote d Ivoire','N/A - From RDC',Air,Abacavir,Generic,300mg,Tablet,59.059059,0.966132,1.657261,12.217235,1.131364,'Aurobindo Unit III India',3.607611,38.785448,2.759313,Adult
Vietnam,EXW,Air,Lamivudine,Generic,150mg,Tablet,59.059059,36.175923,6.934017,1.367379,0.125707,'Micro labs Verna Goa India',1.09523,7.043545,7.506058,Adult
'South Africa',DDP,Truck,Efavirenz,Generic,600mg,Tablet,29.029029,10.300033,20.4409,14.156832,2.681752,'Cipla Goa India',1.519792,23.33324,30.934923,Adult
Tanzania,EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,4.650015,38.763503,59.451265,3.352189,'Alere Medical Co. Ltd.',1.602605,82.858474,41.963095,'HIV test'
'Cote d Ivoire','N/A - From RDC',Truck,Lopinavir/Ritonavir,Generic,200/50mg,Tablet,119.119119,5.682276,14.659674,18.400166,0.87995,'Mylan (formerly Matrix) Nashik',3.807062,49.603931,15.869618,Adult
Zimbabwe,'N/A - From RDC',Air,Lamivudine,Generic,150mg,Tablet,59.059059,3.754851,1.279543,2.43007,0.209512,'Ranbaxy Paonta Shahib India',0.178456,3.495534,1.581384,Adult
Mozambique,'N/A - From RDC',Truck,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,161.28923,122.144014,5.402634,0.502828,'Hetero Unit III Hyderabad IN',43.062726,27.109144,116.664332,Adult
Nigeria,EXW,Air,'HIV 1/2 Determine HIV Kit without Lancets',Determine,300mg,'Test kit',99.099099,5.158081,42.992007,59.443833,3.352189,'Inverness Japan',0.641509,28.354119,53.113211,'HIV test'
Tanzania,EXW,Air,'HIV 1/2 Bioline 3.0 Kit Lancets Capillary pipets Alcohol swabs included',Bioline,300mg,'Test kit',24.024024,16.127471,33.602205,14.862816,3.352189,'Standard Diagnostics Korea',3.62744,78.240077,41.512939,'HIV test'
'Cote d Ivoire',EXW,Air,'HIV 1/2 Determine HIV Kit without Lancets',Determine,300mg,'Test kit',99.099099,8.720996,70.598501,57.742041,3.268385,'Inverness Japan',1.43348,58.982446,117.527022,'HIV test'
Guyana,'N/A - From RDC',Air,Lamivudine,Generic,150mg,Tablet,59.059059,1.120971,0.27246,1.731518,0.167609,'Aurobindo Unit III India',0.038491,3.458766,0.347671,Adult
'South Sudan',EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,0.635486,5.906428,66.139532,3.729311,'Alere Medical Co. Ltd.',0.234442,17.688336,6.39429,'HIV test'
Vietnam,EXW,Air,Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,'Chewable/dispersible tablet - FDC',59.059059,20.146839,8.709994,3.084034,0.293317,'Mylan (formerly Matrix) Nashik',1.021748,7.537205,9.428626,Pediatric
'South Africa',DDP,Truck,Abacavir,Generic,300mg,Tablet,59.059059,0.864519,2.356091,19.403407,1.843704,'Cipla Patalganga India',1.519792,23.33324,2.25078,Adult
Ethiopia,EXW,Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,0.037097,0.129032,23.780506,6.704379,'Trinity Biotech Plc',0.009331,1.08644,0.140106,'HIV test'
Zambia,'N/A - From RDC',Truck,Abacavir,Generic,300mg,Tablet,59.059059,8.759706,10.248901,8.345471,0.796145,'Mylan (formerly Matrix) Nashik',0.590188,2.192973,8.135239,Adult
'Cote d Ivoire',EXW,Air,'HIV 1/2 Bioline 3.0 Kit Lancets Capillary pipets Alcohol swabs included',Bioline,300mg,'Test kit',24.024024,5.966148,12.743636,15.234387,3.435994,'Standard Diagnostics Korea',1.494132,45.64636,10.114887,'HIV test'
'South Africa',DDP,Air,Lamivudine,Generic,150mg,Tablet,59.059059,537.635605,143.929731,1.909872,0.167609,'Strides Bangalore India.',19.240594,87.292063,239.604901,Adult
Botswana,EXW,Air,'HIV 1 Uni-Gold Recombigen HIV Control Vial 2 x 0.5 ml',Uni-Gold,300mg,'Test kit - Ancillary',1.001001,0.022581,0.078125,23.037365,64.94867,'Trinity Biotech Plc',0.005832,2.042828,0.129728,'HIV test - Ancillary'
Tanzania,'N/A - From RDC',Truck,Lopinavir/Ritonavir,Generic,200/50mg,Tablet,119.119119,27.742025,77.161868,19.84186,0.921852,'Mylan (formerly Matrix) Nashik',5.549633,20.819434,83.53052,Adult
Haiti,'N/A - From RDC',Air,Stavudine,Generic,30mg,Capsule,59.059059,7.837122,1.216635,1.10728,0.083805,'Aurobindo Unit III India',2.372416,80.928471,1.840839,Adult
Zimbabwe,'N/A - From RDC',Air,Zidovudine,Generic,300mg,Tablet,59.059059,9.482289,7.122794,5.358045,0.502828,'Aurobindo Unit III India',8.477245,45.720863,11.857133,Adult
'South Sudan','N/A - From RDC',Air,Lamivudine,Generic,150mg,Tablet,59.059059,0.320969,0.078293,1.731518,0.167609,'Macleods Daman Plant INDIA',3.093238,78.674287,0.084323,Adult
'Cote d Ivoire','N/A - From RDC',Truck,'Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,600/200/300mg,'Tablet - FDC',29.029029,13.933916,21.832293,11.176838,2.095118,'Mylan (formerly Matrix) Nashik',1.141885,16.808593,23.633835,Adult
Mozambique,'N/A - From RDC',Air,Lamivudine,Generic,150mg,Tablet,59.059059,0.782261,0.236795,2.155108,0.209512,'Hetero Unit III Hyderabad IN',0.026827,3.341246,0.358049,Adult
Mozambique,'N/A - From RDC',Truck,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC',59.059059,122.78588,92.090471,5.350614,0.502828,'Strides Bangalore India.',1.519792,23.33324,113.770101,Adult
'South Africa',DDP,Air,Lamivudine,Epivir,10mg/ml,'Oral solution',239.239239,3.062913,1.774868,4.131863,0.083805,'GSK Mississauga (Canada)',1.519792,23.33324,2.686666,Pediatric
Guyana,'N/A - From RDC',Air,Zidovudine,Generic,10mg/ml,'Oral solution',239.239239,0.619357,0.130662,1.501144,0.041902,'Aurobindo Unit III India',0.232109,10.794316,0.166052,Pediatric
'South Africa',DDP,Truck,Efavirenz,Stocrin/Sustiva,50mg,Capsule,29.029029,0.320969,0.099463,2.199697,0.419024,'MSD Midrand J burg SA',1.519792,23.33324,0.150484,Pediatric
Nigeria,'N/A - From RDC','Air Charter',Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,98.272898,116.700793,8.471805,0.796145,'Aurobindo Unit III India',8.003695,32.248096,176.614205,Adult
Nigeria,'N/A - From RDC','Air Charter',Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,5.55647,4.782259,6.138343,0.586633,'Mylan (formerly Matrix) Nashik',7.723764,63.852904,6.093321,Adult
Uganda,'N/A - From RDC',Truck,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,142.46175,96.756211,4.845278,0.460926,'Hetero Unit III Hyderabad IN',1.519792,23.33324,87.932189,Adult
Ethiopia,EXW,Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,0.272582,0.91398,23.780506,6.704379,'Trinity Biotech Plc',0.06765,0.493074,0.830259,'HIV test'
Mozambique,'N/A - From RDC',Truck,Zidovudine,Generic,300mg,Tablet,59.059059,11.772619,9.456164,5.729616,0.544731,'Aurobindo Unit III India',4.134815,12.42527,14.310288,Adult
'South Africa',DDP,Truck,Lamivudine,Generic,10mg/ml,'Oral solution',239.239239,0.004839,0.004595,5.083083,0.125707,'Cipla Goa India',1.519792,23.33324,0.003892,Pediatric
Vietnam,EXW,Air,'Tenofovir Disoproxil Fumarate',Generic,300mg,Tablet,29.029029,22.579105,8.350148,2.63815,0.502828,'Hetero Unit III Hyderabad IN',2.74799,12.73257,6.6278,Adult
Nigeria,'N/A - From RDC','Air Charter',Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,42.821106,50.851897,8.471805,0.796145,'Aurobindo Unit III India',3.488641,25.70339,76.958503,Adult
Tanzania,'N/A - From RDC',Truck,Efavirenz,Generic,200mg,Tablet,89.089089,8.25164,7.995325,6.91121,0.419024,'Strides Bangalore India.',0.388404,6.750331,7.637084,Pediatric
'Congo DRC','N/A - From RDC',Air,Abacavir,Generic,300mg,Tablet,59.059059,0.248388,0.337501,9.631105,0.921852,'Mylan (formerly Matrix) Nashik',6.878139,139.592432,0.321725,Adult
Botswana,'N/A - From RDC',Air,'HIV 1/2 OraQuick Advance HIV Rapid Antibody Kit',OraQuick,300mg,'Test kit',99.099099,0.046774,2.016132,297.256324,16.760947,'Pacific Biotech Thailand',0.083979,3.267019,31.149964,'HIV test'
Mozambique,'N/A - From RDC',Truck,Efavirenz,Generic,600mg,Tablet,29.029029,49.772741,16.643273,2.385482,0.460926,'Cipla Goa India',23.286764,50.981202,13.210196,Adult
Rwanda,CIP,Air,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,72.850235,69.664467,6.822033,0.628536,'Aurobindo Unit III India',4.610698,79.648938,86.065404,Adult
Tanzania,FCA,Air,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,119.119119,4.603241,17.34492,26.871972,1.257071,'ABBVIE Ludwigshafen Germany',1.519792,23.33324,28.874844,Adult
Guyana,'N/A - From RDC',Air,Efavirenz,Generic,200mg,Tablet,89.089089,0.119355,0.117188,6.91121,0.419024,'Strides Bangalore India.',0.005832,3.134446,0.093404,Pediatric
Haiti,'N/A - From RDC',Air,Nevirapine,Generic,200mg,Tablet,59.059059,85.805116,23.775576,1.976755,0.167609,'Strides Bangalore India.',8.281293,235.600458,39.579993,Adult
'Cote d Ivoire','N/A - From RDC',Truck,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,23.062978,19.845126,6.138343,0.586633,'Cipla Goa India',8.795667,96.234677,18.954549,Adult
'South Africa',DDP,Truck,Stavudine,Zerit,40mg,Capsule,59.059059,0.159678,0.086862,3.842038,0.377121,'BMS Meymac France',1.519792,23.33324,0.107674,Adult
Mozambique,'N/A - From RDC',Air,Lamivudine/Stavudine,Generic,150/30mg,'Tablet - FDC',29.029029,112.901977,23.521543,1.486282,0.293317,'Cipla Goa India',4.946615,87.833712,29.059057,Adult
