country,'vendor inco term','shipment mode','molecule/test type',brand,dosage,'dosage form','unit of measure (per pack)','line item quantity','line item value','pack price','unit price','manufacturing site','weight (kilograms)','freight cost (usd)','line item insurance (usd)','sub classification'
Guyana,EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,0.974197,10.164667,74.314081,4.190237,'Alere Medical Co. Ltd.',1.519792,23.33324,8.06778,'HIV test'
'Cote d Ivoire',EXW,Air,'HIV 1/2 Stat-Pak HIV Kit',Stat-Pak,300mg,'Test kit',19.019019,2.56775,7.761605,21.551083,6.075843,'Chembio Diagnostics Sys. Inc.',0.727821,21.788664,8.402478,'HIV test'
Zambia,EXW,Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,11.127455,37.096834,23.780506,6.704379,'Trinity Biotech Plc',2.63835,93.345767,35.432591,'HIV test'
Nigeria,EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,5.120984,47.490668,66.139532,3.729311,'Alere Medical Co. Ltd.',1.502297,55.246279,37.696343,'HIV test'
'Congo DRC','N/A - From RDC',Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,2.41775,20.161323,59.451265,3.352189,'Alere Medical Co. Ltd.',0.522538,9.517095,21.825428,'HIV test'
'Congo DRC',EXW,Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,0.064516,0.22043,23.780506,6.704379,'Trinity Biotech Plc',0.592521,13.525244,0.199781,'HIV test'
Haiti,DDP,Truck,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,1.611296,22.345466,98.837728,5.573015,'Alere Medical Co. Ltd.',1.519792,23.33324,21.34284,'HIV test'
Swaziland,EXW,Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,0.240323,0.806453,23.780506,6.704379,'Trinity Biotech Plc',0.06765,2.214033,0.873069,'HIV test'
Burundi,EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,2.591944,21.612938,59.451265,3.352189,'Alere Medical Co. Ltd.',1.117391,51.825593,17.155222,'HIV test'
Namibia,EXW,Air,'HIV 1/2 Clearview Complete Kit',Clearview,300mg,'Test kit',24.024024,0,0.012601,55.735561,12.57071,'Inverness Japan',1.519792,23.33324,0.015567,'HIV test'
Zimbabwe,'N/A - From RDC',Truck,'HIV 1/2 Bioline 3.0 Kit Lancets Capillary pipets Alcohol swabs included',Bioline,300mg,'Test kit',24.024024,4.017755,8.373669,14.862816,3.352189,'Standard Diagnostics Korea',0.860788,10.651006,10.344506,'HIV test'
Burundi,EXW,Air,'HIV 1/2 Stat-Pak Dipstick Assay Kit',Stat-Pak,300mg,'Test kit',29.029029,0.55484,1.599801,20.510686,3.855018,'Chembio Diagnostics Sys. Inc.',0.043156,3.266052,1.270036,'HIV test'
'Cote d Ivoire',EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,5.054855,42.137165,59.451265,3.352189,'Alere Medical Co. Ltd.',1.483635,58.193362,33.446456,'HIV test'
Burundi,EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,2.372588,19.784978,59.451265,3.352189,'Alere Medical Co. Ltd.',0.74415,55.891777,18.897468,'HIV test'
Zimbabwe,EXW,Air,'HIV 1/2 OraQuick Advance HIV Rapid Antibody Kit',OraQuick,300mg,'Test kit',99.099099,0.014516,0.588039,260.099284,14.665829,'Pacific Biotech Thailand',0.027993,1.84818,0.726476,'HIV test'
Pakistan,'N/A - From RDC',Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,0.03871,0.134409,23.780506,6.704379,'Trinity Biotech Plc',0.022161,2.936243,0.203673,'HIV test'
Nigeria,EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,3.762915,31.371018,59.451265,3.352189,'Inverness Japan',1.318009,74.756178,52.224575,'HIV test'
Zambia,EXW,Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,11.288746,37.634469,23.780506,6.704379,'Trinity Biotech Plc',2.774816,74.867173,56.955752,'HIV test'
Tanzania,'N/A - From RDC',Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,8.062929,26.881764,23.780506,6.704379,'Trinity Biotech Plc',1.840547,30.8102,29.10057,'HIV test'
'Congo DRC',EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,3.59356,29.959726,59.451265,3.352189,'Alere Medical Co. Ltd.',1.144218,79.0303,28.615388,'HIV test'
'Cote d Ivoire','N/A - From RDC',Air,'HIV Genie II HIV-1/HIV-2 Kit',Genie,300mg,'Test kit',39.039039,0.724196,5.745977,56.478702,7.96145,'Bio-Rad Laboratories',0.579691,9.147549,7.098713,'HIV test'
'Dominican Republic',EXW,Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,0.662905,2.215057,23.780506,6.704379,'Trinity Biotech Plc',0.143465,4.747241,2.115863,'HIV test'
'Cote d Ivoire',EXW,Air,'HIV Genie II HIV-1/HIV-2 Kit',Genie,300mg,'Test kit',39.039039,0.159678,1.265963,55.99566,7.877645,'Bio-Rad Laboratories',0.124803,6.369668,31.149964,'HIV test'
'South Sudan',EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,0.562905,5.233543,66.139532,3.729311,'Alere Medical Co. Ltd.',0.201784,15.85804,4.153888,'HIV test'
Nigeria,EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,4.903242,45.472016,66.139532,3.729311,'Alere Medical Co. Ltd.',1.440478,72.790995,43.431615,'HIV test'
Guyana,EXW,Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,7.398411,24.666706,23.780506,6.704379,'Trinity Biotech Plc',1.834715,92.212063,31.426592,'HIV test'
Zimbabwe,EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,6.94841,57.91676,59.451265,3.352189,'Inverness Japan',2.47739,139.892067,73.787952,'HIV test'
Tanzania,EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,3.340333,27.849507,59.451265,3.352189,'Alere Medical Co. Ltd.',1.153549,60.457869,30.148772,'HIV test'
Kenya,'N/A - From RDC',Truck,'HIV 1/2 Bioline 3.0 Kit Lancets Capillary pipets Alcohol swabs included',Bioline,300mg,'Test kit',24.024024,32.254943,67.201049,14.862816,3.352189,'Standard Diagnostics Korea',7.084588,4.312927,101.701512,'HIV test'
'South Sudan',EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,0.545163,5.069061,66.139532,3.729311,'Alere Medical Co. Ltd.',0.204116,16.579559,5.487492,'HIV test'
'Cote d Ivoire',EXW,Air,'HIV 1/2 Bioline 3.0 Kit Lancets Capillary pipets Alcohol swabs included',Bioline,300mg,'Test kit',24.024024,1.061294,2.214385,14.862816,3.352189,'Standard Diagnostics Korea',0.240274,9.167435,3.350873,'HIV test'
Ethiopia,EXW,Air,'HIV 1/2 Stat-Pak HIV Kit',Stat-Pak,300mg,'Test kit',19.019019,5.98389,16.834201,20.064802,5.65682,'Chembio Diagnostics Sys. Inc.',1.564115,21.100736,25.477269,'HIV test'
Rwanda,EXW,Air,'HIV 1/2 Colloidal Gold Diagnostic Kit Antibody','Colloidal Gold',300mg,'Test kit',0,4.817757,12.299415,18.20695,102.6608,'KHB Test Kit Facility Shanghai China',2.323428,90.679675,11.748162,'HIV test'
'South Sudan',EXW,Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,0.027419,0.096774,23.780506,6.704379,'Trinity Biotech Plc',0.185454,8.267391,0.092107,'HIV test'
Zambia,EXW,Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,12.901655,43.010822,23.780506,6.704379,'Trinity Biotech Plc',3.09907,88.081112,65.092288,'HIV test'
Uganda,EXW,Air,'HIV 1/2 Stat-Pak HIV Kit',Stat-Pak,300mg,'Test kit',19.019019,3.850012,12.43752,23.037365,6.494867,'Chembio Diagnostics Sys. Inc.',0.863121,19.739657,9.872296,'HIV test'
Angola,'N/A - From RDC',Truck,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,0.240323,2.016132,59.451265,3.352189,'ABBVIE GmbH & Co.KG Wiesbaden',0.057153,3.49329,2.490776,'HIV test'
Zambia,'N/A - From RDC',Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,0.966132,8.064529,59.451265,3.352189,'ABBVIE GmbH & Co.KG Wiesbaden',0.6765,17.139472,31.149964,'HIV test'
Sudan,EXW,Air,'HIV 1/2 Bioline 3.0 Kit Lancets Capillary pipets Alcohol swabs included',Bioline,300mg,'Test kit',24.024024,0.095162,0.201613,14.862816,3.352189,'Standard Diagnostics Korea',0.411732,13.265898,0.335995,'HIV test'
Mozambique,EXW,Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,0.241936,0.811829,23.780506,6.704379,'Trinity Biotech Plc',0.062984,3.562269,0.775773,'HIV test'
Tanzania,EXW,Air,'HIV 1/2 Bioline 3.0 Kit Lancets Capillary pipets Alcohol swabs included',Bioline,300mg,'Test kit',24.024024,16.127471,33.602205,14.862816,3.352189,'Standard Diagnostics Korea',3.901539,101.740034,41.512939,'HIV test'
Tanzania,EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,4.424208,36.88178,59.451265,3.352189,'Alere Medical Co. Ltd.',1.383326,76.182542,39.926366,'HIV test'
Haiti,EXW,Air,'HIV 1/2 Capillus HIV Kit',Capillus,300mg,'Test kit',99.099099,0.133871,1.961697,103.296573,5.824429,'Trinity Biotech Plc',0.062984,3.006431,2.968175,'HIV test'
'Congo DRC',EXW,Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,0.062903,0.215054,23.780506,6.704379,'Trinity Biotech Plc',0.592521,13.525244,0.195889,'HIV test'
Kenya,'N/A - From RDC',Truck,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,0.269356,0.903227,23.780506,6.704379,'Trinity Biotech Plc',0.065317,0.575483,1.11566,'HIV test'
Kenya,EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,2.41775,20.161323,59.451265,3.352189,'Inverness Japan',1.736739,50.168193,33.563211,'HIV test'
Ethiopia,EXW,Air,'HIV 1/2 Stat-Pak HIV Kit',Stat-Pak,300mg,'Test kit',19.019019,0.579034,1.965729,24.152076,6.788184,'Chembio Diagnostics Sys. Inc.',0.130634,4.881505,1.786354,'HIV test'
Botswana,'N/A - From RDC',Truck,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,1.611296,5.376353,23.780506,6.704379,'Trinity Biotech Plc',1.97468,4.211875,6.64207,'HIV test'
Kenya,'N/A - From RDC',Truck,'HIV 1/2 Determine HIV Kit without Lancets',Determine,300mg,'Test kit',99.099099,2.498395,20.830763,59.443833,3.352189,'Inverness Japan',1.519792,23.33324,25.735428,'HIV test'
'South Sudan',EXW,Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,0.027419,0.096774,23.780506,6.704379,'Trinity Biotech Plc',0.205283,14.237718,0.092107,'HIV test'
Tanzania,EXW,Air,'HIV 1/2 Bioline 3.0 Kit (no accessories)',Bioline,300mg,'Test kit',29.029029,32.256556,80.645291,17.835379,3.352189,'Standard Diagnostics Korea',7.258379,283.912634,122.048041,'HIV test'
Haiti,EXW,Air,'HIV 1/2 Colloidal Gold Diagnostic Kit Antibody','Colloidal Gold',300mg,'Test kit',0,2.579041,6.586032,18.20695,102.6608,'KHB Test Kit Facility Shanghai China',1.318009,37.607484,5.985647,'HIV test'
'Cote d Ivoire',EXW,Air,'HIV 1/2 Determine HIV Kit without Lancets',Determine,300mg,'Test kit',99.099099,5.643567,41.162701,52.019857,2.933166,'Inverness Japan',1.041577,44.388956,62.295354,'HIV test'
Nigeria,EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,4.953242,45.935558,66.139532,3.729311,'Alere Medical Co. Ltd.',1.455641,46.202682,43.875285,'HIV test'
Kenya,EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,4.837112,40.322646,59.451265,3.352189,'Inverness Japan',1.057906,31.120227,61.02402,'HIV test'
Nigeria,EXW,Air,'HIV 1/2 Stat-Pak HIV Kit',Stat-Pak,300mg,'Test kit',19.019019,15.127468,42.550472,20.064802,5.65682,'Chembio Diagnostics Sys. Inc.',3.566788,64.730852,52.568354,'HIV test'
Namibia,EXW,Air,'HIV 1/2 Clearview Complete Kit',Clearview,300mg,'Test kit',24.024024,0.004839,0.050403,55.735561,12.57071,'Chembio Diagnostics Sys. Inc.',0.004666,0.457445,0.076539,'HIV test'
Nigeria,EXW,Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,39.530773,131.774406,23.780506,6.704379,'Trinity Biotech Plc',9.649456,325.448723,142.651431,'HIV test'
Zambia,EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,6.456472,53.817291,59.451265,3.352189,'Alere Medical Co. Ltd.',2.224285,120.624804,58.259518,'HIV test'
Mozambique,EXW,Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,1.0871,3.629038,23.780506,6.704379,'Trinity Biotech Plc',0.235609,10.040067,3.46633,'HIV test'
Tanzania,EXW,Air,'HIV 1/2 Bioline 3.0 Kit Lancets Capillary pipets Alcohol swabs included',Bioline,300mg,'Test kit',24.024024,16.127471,33.602205,14.862816,3.352189,'Standard Diagnostics Korea',3.889875,81.648472,42.810218,'HIV test'
Ethiopia,EXW,Air,'HIV 1/2 Stat-Pak HIV Kit',Stat-Pak,300mg,'Test kit',19.019019,0.069355,0.214382,21.551083,6.075843,'Chembio Diagnostics Sys. Inc.',0.017496,0.752626,0.232213,'HIV test'
Namibia,EXW,Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,1.127423,3.763447,23.780506,6.704379,'Trinity Biotech Plc',0.275266,23.687906,5.695056,'HIV test'
Zambia,EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,4.537111,37.822642,59.451265,3.352189,'Inverness Japan',1.589775,78.528146,62.96475,'HIV test'
Liberia,EXW,Air,'HIV 1/2 Bioline 3.0 Kit Lancets Capillary pipets Alcohol swabs included',Bioline,300mg,'Test kit',24.024024,0.111291,0.235215,14.862816,3.352189,'Standard Diagnostics Korea',0.029159,2.237854,0.299672,'HIV test'
'Cote d Ivoire',EXW,Air,'HIV 1/2 Stat-Pak HIV Kit',Stat-Pak,300mg,'Test kit',19.019019,0.267743,0.813677,21.551083,6.075843,'Chembio Diagnostics Sys. Inc.',0.058319,3.894288,1.036526,'HIV test'
'Cote d Ivoire',EXW,Air,'HIV 1/2 Stat-Pak HIV Kit',Stat-Pak,300mg,'Test kit',19.019019,3.062913,9.257407,21.551083,6.075843,'Chembio Diagnostics Sys. Inc.',0.641509,28.525255,8.842256,'HIV test'
Mozambique,EXW,Air,'HIV 1/2 Determine HIV Kit without Lancets',Determine,300mg,'Test kit',99.099099,4.177433,33.824097,57.742041,3.268385,'Inverness Japan',1.159381,44.322428,43.093025,'HIV test'
Haiti,EXW,Air,'HIV 1/2 Colloidal Gold Diagnostic Kit Antibody','Colloidal Gold',300mg,'Test kit',0,0.417743,1.004706,17.092239,96.375445,'KHB Test Kit Facility Shanghai China',0.229777,9.346684,1.280415,'HIV test'
Kenya,EXW,Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,1.611296,5.376353,23.780506,6.704379,'Trinity Biotech Plc',0.404734,14.703207,8.136536,'HIV test'
Zambia,EXW,Air,'HIV 1/2 Determine HIV Kit without Lancets',Determine,300mg,'Test kit',99.099099,7.256475,54.428011,53.498707,3.01697,'Inverness Japan',1.228197,38.18818,82.370752,'HIV test'
Tanzania,'N/A - From RDC',Air,'HIV 1/2 Bioline 3.0 Kit Lancets Capillary pipets Alcohol swabs included',Bioline,300mg,'Test kit',24.024024,12.916171,26.912006,14.862816,3.352189,'Standard Diagnostics Korea',1.519792,43.982607,31.149964,'HIV test'
Kenya,'N/A - From RDC',Truck,'HIV 1/2 Bioline 3.0 Kit Lancets Capillary pipets Alcohol swabs included',Bioline,300mg,'Test kit',24.024024,4.333885,9.032273,14.862816,3.352189,'Standard Diagnostics Korea',1.125556,2.893399,11.159197,'HIV test'
Haiti,EXW,Air,'HIV 1/2 Colloidal Gold Diagnostic Kit Antibody','Colloidal Gold',300mg,'Test kit',0,0.966132,2.469762,18.20695,102.6608,'KHB Test Kit Facility Shanghai China',0.506209,14.530725,2.673693,'HIV test'
Nigeria,'N/A - From RDC',Air,'HIV Genie II HIV-1/HIV-2 Kit',Genie,300mg,'Test kit',39.039039,0.603228,4.788314,56.478702,7.96145,'Bio-Rad Laboratories',0.479382,10.862156,5.915594,'HIV test'
Tanzania,'N/A - From RDC',Air,'HIV 1/2 Bioline 3.0 Kit Lancets Capillary pipets Alcohol swabs included',Bioline,300mg,'Test kit',24.024024,12.901655,26.881764,14.862816,3.352189,'Standard Diagnostics Korea',2.759654,48.166794,33.210351,'HIV test'
'South Sudan',EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,0.756454,7.027901,66.139532,3.729311,'Alere Medical Co. Ltd.',0.284597,25.643249,7.608543,'HIV test'
Tanzania,EXW,Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,1.006455,3.36022,23.780506,6.704379,'Trinity Biotech Plc',0.233276,10.071967,4.281022,'HIV test'
Cameroon,EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,8.062929,67.204409,59.451265,3.352189,'Alere Medical Co. Ltd.',2.356086,103.288717,64.189382,'HIV test'
Nigeria,EXW,Air,'HIV 1/2 Stat-Pak HIV Kit',Stat-Pak,300mg,'Test kit',19.019019,2.296782,6.464224,20.064802,5.65682,'Chembio Diagnostics Sys. Inc.',0.563361,18.878245,7.986052,'HIV test'
Ethiopia,EXW,Air,'HIV 1/2 Colloidal Gold Diagnostic Kit Antibody','Colloidal Gold',300mg,'Test kit',0,5.595179,13.40896,17.092239,96.375445,'KHB Test Kit Facility Shanghai China',2.926446,68.639157,20.293341,'HIV test'
Malawi,EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,0.417743,3.494629,59.451265,3.352189,'Alere Medical Co. Ltd.',0.127135,8.230692,3.3379,'HIV test'
Zambia,EXW,Air,'HIV 1/2 Bioline 3.0 Kit Lancets Capillary pipets Alcohol swabs included',Bioline,300mg,'Test kit',24.024024,0.804841,1.68011,14.862816,3.352189,'Standard Diagnostics Korea',0.183122,6.053082,2.542668,'HIV test'
Ethiopia,EXW,Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,0.869358,2.90323,23.780506,6.704379,'Trinity Biotech Plc',0.192453,4.97731,2.303968,'HIV test'
Malawi,EXW,Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,0.395163,1.322583,23.780506,6.704379,'Trinity Biotech Plc',0.100309,10.816791,1.432196,'HIV test'
Zambia,'N/A - From RDC',Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,3.954851,13.188193,23.780506,6.704379,'Trinity Biotech Plc',0.957597,18.070104,16.292531,'HIV test'
'South Sudan',EXW,Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,0.027419,0.096774,23.780506,6.704379,'Trinity Biotech Plc',0.222778,9.652361,0.088215,'HIV test'
Guyana,EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,0.995165,9.344773,66.882673,3.771213,'Inverness Japan',0.354579,21.968293,15.556974,'HIV test'
'Cote d Ivoire',EXW,Air,'HIV Reveal G3 Rapid HIV-1 Antibody Test',Reveal,300mg,'Test kit',29.029029,0.029032,0.092574,21.551083,4.06453,'Ranbaxy Fine Chemicals LTD',0.015163,2.964864,31.149964,'HIV test'
Nigeria,EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,4.570982,42.391701,66.139532,3.729311,'Alere Medical Co. Ltd.',1.576945,106.077024,45.891257,'HIV test'
Zambia,EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,6.450021,53.763528,59.451265,3.352189,'Alere Medical Co. Ltd.',1.893034,71.269137,51.351506,'HIV test'
'Cote d Ivoire',EXW,Air,'HIV 1/2 Bioline 3.0 Kit Lancets Capillary pipets Alcohol swabs included',Bioline,300mg,'Test kit',24.024024,4.35324,9.29941,15.234387,3.435994,'Standard Diagnostics Korea',1.049741,31.152127,7.381519,'HIV test'
'Cote d Ivoire',EXW,Air,'HIV 1/2 Determine HIV Kit without Lancets',Determine,300mg,'Test kit',99.099099,1.288714,9.408617,52.019857,2.933166,'Inverness Japan',0.212281,11.295779,14.238938,'HIV test'
Nigeria,EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,3.295172,30.563893,66.139532,3.729311,'Inverness Japan',1.138386,89.811531,38.939137,'HIV test'
Ethiopia,EXW,Air,'HIV 1/2 Stat-Pak HIV Kit',Stat-Pak,300mg,'Test kit',19.019019,0.224194,0.635082,20.064802,5.65682,'Chembio Diagnostics Sys. Inc.',0.044322,1.54316,1.057283,'HIV test'
Tanzania,'N/A - From RDC',Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,0.485485,4.059146,59.451265,3.352189,'ABBVIE GmbH & Co.KG Wiesbaden',0.114305,4.369512,5.015282,'HIV test'
Haiti,EXW,Air,'HIV 1/2 Capillus HIV Kit',Capillus,300mg,'Test kit',99.099099,0.004839,0.093414,103.296573,5.824429,'Trinity Biotech Plc',0.003499,6.24003,0.115458,'HIV test'
'Cote d Ivoire',EXW,Air,'HIV 1/2 Stat-Pak HIV Kit',Stat-Pak,300mg,'Test kit',19.019019,0.353227,0.997985,20.064802,5.65682,'Chembio Diagnostics Sys. Inc.',0.134134,27.21389,1.661815,'HIV test'
Haiti,EXW,Air,'HIV 1/2 Capillus HIV Kit',Capillus,300mg,'Test kit',99.099099,0.070968,1.323087,130.049642,7.332914,'Not Applicable',0.033825,2.946946,31.149964,'HIV test'
Haiti,DDP,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,0.046774,0.428428,63.166969,3.561701,'Inverness Japan',1.519792,23.33324,0.52929,'HIV test'
'Cote d Ivoire',EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,4.745177,39.556515,59.451265,3.352189,'Alere Medical Co. Ltd.',1.492966,80.335934,37.781964,'HIV test'
Uganda,EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,10.041968,83.696372,59.451265,3.352189,'Alere Medical Co. Ltd.',2.947441,70.890648,76.06338,'HIV test'
Liberia,EXW,Air,'HIV 1/2 Bioline 3.0 Kit Lancets Capillary pipets Alcohol swabs included',Bioline,300mg,'Test kit',24.024024,0.159678,0.336022,14.862816,3.352189,'Standard Diagnostics Korea',0.039657,3.005498,0.428102,'HIV test'
Cameroon,EXW,Air,'HIV 1/2 OraQuick Advance HIV Rapid Antibody Kit',OraQuick,300mg,'Test kit',99.099099,0.030645,1.176077,260.099284,14.665829,'Pacific Biotech Thailand',0.055986,4.218193,1.498358,'HIV test'
Uganda,EXW,Air,'HIV 1/2 Stat-Pak HIV Kit',Stat-Pak,300mg,'Test kit',19.019019,9.998419,32.291719,23.037365,6.494867,'Chembio Diagnostics Sys. Inc.',2.715331,46.453258,29.347053,'HIV test'
'Dominican Republic',EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,2.8613,27.4362,68.368955,3.855018,'Alere Medical Co. Ltd.',0.922606,43.647896,26.205043,'HIV test'
Rwanda,EXW,Air,'HIV 1/2 Capillus HIV Kit',Capillus,300mg,'Test kit',99.099099,0.48226,7.00606,103.296573,5.824429,'Trinity Biotech Plc',0.524871,15.052799,8.655448,'HIV test'
Tanzania,EXW,Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,1.079036,3.602156,23.780506,6.704379,'Trinity Biotech Plc',0.272933,10.920398,5.451168,'HIV test'
Mali,EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,0.295162,2.473122,59.451265,3.352189,'Alere Medical Co. Ltd.',0.097976,11.225557,2.677585,'HIV test'
