country,'vendor inco term','shipment mode','molecule/test type',brand,dosage,'dosage form','unit of measure (per pack)','line item quantity','line item value','pack price','unit price','manufacturing site','weight (kilograms)','freight cost (usd)','line item insurance (usd)','sub classification'
Tanzania,'N/A - From RDC',Air,Efavirenz,Generic,600mg,Tablet,29.029029,5.077436,8.602625,12.08347,2.262728,'Aurobindo Unit III India',1.658591,14.490642,10.627312,Adult
'South Africa',DDP,Truck,Efavirenz,Generic,50mg,Capsule,29.029029,7.917767,3.141618,2.831366,0.544731,'Aurobindo Unit III India',1.519792,23.33324,4.754529,Pediatric
'South Africa',DDP,Ocean,Zidovudine,Generic,300mg,Tablet,59.059059,16.70328,12.754861,5.447222,0.502828,'Aurobindo Unit III India',0.610016,10.912837,21.233868,Adult
'Congo DRC',EXW,Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,0.009677,0.037634,23.780506,6.704379,'Trinity Biotech Plc',0.130634,11.032394,0.029837,'HIV test'
'South Africa',DDP,Truck,Stavudine,Generic,1mg/ml,'Oral solution',199.199199,0.48226,0.126625,1.865283,0.041902,'Aurobindo Unit III India',1.519792,23.33324,0.191997,Pediatric
'South Africa',DDP,Truck,Stavudine,Zerit,20mg,Capsule,59.059059,0.01129,0.006442,3.559644,0.335219,'Bristol-Myers Squibb Anagni IT',1.519792,23.33324,0.006486,Adult
Zambia,'N/A - From RDC',Truck,Efavirenz,Generic,600mg,Tablet,29.029029,8.062929,10.089062,8.925121,1.676095,'Mylan (formerly Matrix) Nashik',4.953613,28.417505,12.46426,Adult
'Cote d Ivoire','N/A - From RDC',Air,Saquinavir,Invirase,200mg,Capsule,269.269269,1.027423,8.429503,58.440593,1.215169,'Roche Basel',1.531456,13.489442,31.149964,Adult
Uganda,'N/A - From RDC',Truck,Lamivudine/Zidovudine,Generic,30/60mg,'Tablet - FDC',59.059059,2.790332,0.657269,1.679498,0.167609,'Mylan (formerly Matrix) Nashik',0.088645,3.231666,0.627883,Pediatric
Uganda,'N/A - From RDC',Truck,Nevirapine,Generic,200mg,Tablet,59.059059,4.067755,1.356454,2.378051,0.209512,'Hetero Unit III Hyderabad IN',0.682332,19.669297,2.052296,Adult
Uganda,FCA,Air,Lopinavir/Ritonavir,Generic,100/25mg,Tablet,59.059059,4.643563,2.874198,4.414256,0.419024,'ABBVIE Ludwigshafen Germany',0.390737,11.894669,2.745043,Pediatric
Uganda,'N/A - From RDC',Air,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,5.804857,5.298396,6.509913,0.628536,'Hetero Unit III Hyderabad IN',0.277598,11.389236,8.820202,Adult
'South Africa',DDP,Ocean,Efavirenz,Generic,600mg,Tablet,29.029029,41.43723,19.553923,3.366428,0.628536,'Aurobindo Unit III India',1.519792,23.33324,32.552631,Adult
'South Africa',DDP,Air,Stavudine,Zerit,30mg,Capsule,59.059059,16.546828,6.58489,2.838798,0.251414,'BMS Meymac France',1.519792,23.33324,9.9657,Adult
Tanzania,EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,2.41775,20.161323,59.451265,3.352189,'Inverness Japan',0.832795,47.76842,25.686131,'HIV test'
Vietnam,EXW,Air,Nevirapine,Generic,10mg/ml,'Oral suspension',239.239239,1.611296,0.322581,1.42683,0.041902,'Aurobindo Unit III India',1.097563,14.475072,0.398265,Pediatric
Mozambique,'N/A - From RDC',Air,Abacavir,Generic,20mg/ml,'Oral solution',239.239239,0.54355,1.195382,15.643114,0.377121,'Aurobindo Unit III India',10.504412,34.071177,1.476304,Pediatric
'Cote d Ivoire','N/A - From RDC',Truck,Lopinavir/Ritonavir,Generic,200/50mg,Tablet,119.119119,28.385575,78.95174,19.84186,0.921852,'Mylan (formerly Matrix) Nashik',6.37543,65.868354,85.468655,Adult
Zambia,'N/A - From RDC',Truck,Nevirapine,Generic,200mg,Tablet,59.059059,225.805567,59.039074,1.865283,0.167609,'Hetero Unit III Hyderabad IN',10.24431,27.774735,98.284478,Adult
Ethiopia,EXW,Air,Didanosine,Generic,400mg,'Delayed-release capsules',29.029029,3.587108,7.476491,14.862816,2.807459,'Aurobindo Unit III India',0.20295,7.085112,9.524625,Adult
Vietnam,EXW,Air,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,3.764528,3.668059,6.948367,0.670438,'Mylan (formerly Matrix) Nashik',3.441985,24.892902,3.970972,Adult
'South Sudan',EXW,Air,'HIV Capillary Tubes for Determine EDTA 50uL100 Pcs',Determine,300mg,'Test kit - Ancillary',99.099099,0.183872,0.15457,5.945126,0.335219,'Alere Medical Co. Ltd.',0.173791,11.241093,0.14789,'HIV test - Ancillary'
'South Africa',DDP,Air,Zidovudine,Retrovir,10mg/ml,'Oral solution',199.199199,0.062903,0.05336,5.900538,0.167609,'GSK Mississauga (Canada)',1.519792,23.33324,0.066161,Pediatric
Haiti,'N/A - From RDC',Air,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,119.119119,0.385485,1.657261,30.543087,1.42468,'ABBVIE Ludwigshafen Germany',0.060652,4.907847,2.047107,Adult
Zambia,'N/A - From RDC',Air,Efavirenz,Generic,600mg,Tablet,29.029029,71.184101,92.096368,9.229809,1.717997,'Aurobindo Unit III India',4.761161,46.552239,113.777885,Adult
Uganda,'N/A - From RDC',Air,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,64.179239,59.968887,6.665973,0.628536,'Aurobindo Unit III India',5.432995,143.602272,57.278775,Adult
Guyana,'N/A - From RDC',Air,Abacavir,Generic,300mg,Tablet,59.059059,0.141936,0.218762,10.87215,1.005657,'Mylan (formerly Matrix) Nashik',0.232109,10.794316,0.278915,Adult
Uganda,EXW,Air,Atazanavir/Ritonavir,Generic,300/100mg,Tablet,29.029029,2.903235,6.051757,14.862816,2.807459,'Mylan (formerly Matrix) Nashik',0.262435,5.958866,4.803825,Adult
Rwanda,CIP,Air,Didanosine,Generic,400mg,'Delayed-release capsules',29.029029,0.958068,2.024323,15.048601,2.849361,'Aurobindo Unit III India',0.101475,0.877776,3.370332,Adult
Zambia,'N/A - From RDC',Truck,Abacavir,Generic,300mg,Tablet,59.059059,7.861316,13.014764,11.808507,1.089462,'Cipla Patalganga India',2.981266,15.433393,16.581825,Adult
Vietnam,FCA,Air,Ritonavir,Norvir,100mg,Capsule,335.335335,0.020968,0.485743,153.466009,2.556044,'ABBVIE (Abbott) Logis. UK',0.060652,25.337573,0.618802,Adult
'Cote d Ivoire','N/A - From RDC',Air,Lamivudine,Generic,150mg,Tablet,59.059059,15.024242,3.819065,1.813264,0.167609,'Strides Bangalore India.',11.504,66.111645,6.357966,Adult
Zimbabwe,'N/A - From RDC',Truck,Efavirenz,Generic,600mg,Tablet,29.029029,9.514547,4.30209,3.225231,0.586633,'Aurobindo Unit III India',21.117298,57.289762,7.162279,Adult
Mozambique,'N/A - From RDC',Truck,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,54.711467,46.221079,6.026872,0.586633,'Cipla Goa India',19.374727,38.746608,36.688357,Adult
Zambia,EXW,Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,12.901655,43.010822,23.780506,6.704379,'Trinity Biotech Plc',2.715331,50.338811,39.088324,'HIV test'
Tanzania,'N/A - From RDC',Air,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,93.685786,92.711339,7.059838,0.670438,'Aurobindo Unit III India',9.731103,31.072687,114.538091,Adult
Ethiopia,EXW,Air,Didanosine,Generic,250mg,'Delayed-release capsules',29.029029,2.619363,3.549233,9.660831,1.801802,'Aurobindo Unit III India',0.129468,4.163162,4.522316,Adult
Tanzania,CIP,Air,'Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate',Atripla,600/200/300mg,'Tablet - FDC',29.029029,4.320982,22.693585,37.454297,7.039598,'MSD Haarlem NL',2.871626,11.913105,34.344173,Adult
'South Africa',DDP,Truck,Nevirapine,Generic,200mg,Tablet,59.059059,0.037097,0.055393,10.210755,0.963754,'Aurobindo Unit III India',1.519792,23.33324,0.044107,Adult
Haiti,'N/A - From RDC',Air,Efavirenz,Generic,50mg,Capsule,29.029029,2.30162,0.53742,1.664635,0.293317,'Aurobindo Unit III India',1.23053,39.666331,0.684963,Pediatric
Uganda,'N/A - From RDC',Truck,Efavirenz,Generic,600mg,Tablet,29.029029,16.127471,6.922054,3.06174,0.586633,'Strides Bangalore India.',1.225865,135.091659,8.818905,Adult
Nigeria,'N/A - From RDC','Air Charter','Emtricitabine/Tenofovir Disoproxil Fumarate',Truvada,300/200mg,'Tablet - FDC',29.029029,0.385485,1.058469,19.507446,3.687408,'Aspen-OSD Port Elizabeth SA',0.024494,25.70339,1.60214,Adult
Nigeria,'N/A - From RDC','Air Charter',Efavirenz,Generic,200mg,Tablet,89.089089,17.325862,13.17608,5.424928,0.335219,'Strides Bangalore India.',0.872452,71.672965,12.584907,Pediatric
'Cote d Ivoire','N/A - From RDC',Truck,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,81.772844,65.760187,5.737047,0.544731,'Mylan (formerly Matrix) Nashik',12.145508,136.709874,52.197332,Adult
Zimbabwe,EXW,Air,'HIV 1/2/O First Response HIV 1-2.0 v.3.0 Cards Kit','First Response',300mg,'Test kit',29.029029,12.901655,30.241984,16.720668,3.142678,'Premier Med. Corp Ltd. India',2.869293,46.190944,28.885222,'HIV test'
Mozambique,'N/A - From RDC',Air,Stavudine,Generic,30mg,Capsule,59.059059,1.014519,0.164063,1.151868,0.125707,'Aurobindo Unit III India',0.048988,4.200275,0.24778,Adult
Vietnam,EXW,Air,Lamivudine,Generic,150mg,Tablet,59.059059,10.471002,1.930885,1.315359,0.125707,'Micro labs Verna Goa India',0.35108,5.030753,1.844731,Adult
Kenya,EXW,Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,3.224204,10.752706,23.780506,6.704379,'Trinity Biotech Plc',0.795471,25.0581,16.273072,'HIV test'
'Cote d Ivoire','N/A - From RDC',Air,Abacavir,Generic,300mg,Tablet,59.059059,3.729044,5.844687,11.176838,1.047559,'Mylan (formerly Matrix) Nashik',9.233059,73.870012,7.446383,Adult
'South Africa',DDP,Ocean,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,40.321098,35.114304,6.212657,0.586633,'Aurobindo Unit III India',2.653513,10.609232,58.455407,Adult
Namibia,'N/A - From RDC',Air,'HIV 1/2 Clearview Complete Kit',Clearview,300mg,'Test kit',24.024024,0.111291,0.882058,55.735561,12.57071,'Inverness USA',0.050154,5.32155,1.089715,'HIV test'
Zambia,'N/A - From RDC',Truck,Zidovudine,Generic,300mg,Tablet,59.059059,8.516157,4.879964,4.087274,0.377121,'Aurobindo Unit III India',0.36391,1.384659,3.873676,Adult
'Cote d Ivoire',EXW,Air,'HIV Lancet Safety for HIV Test kits 100 Pcs',Generic,300mg,'Test kit - Ancillary',99.099099,0.401614,0.00042,0.007431,0.0,'Inverness Japan',0.019828,23.33324,0.0,'HIV test - Ancillary'
Uganda,'N/A - From RDC',Air,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,9.675838,8.830659,6.509913,0.628536,'Mylan (formerly Matrix) Nashik',0.56686,11.522775,13.364572,Adult
Haiti,EXW,Air,'HIV 1/2 Colloidal Gold Diagnostic Kit Antibody','Colloidal Gold',300mg,'Test kit',0.0,0.562905,1.440695,18.20695,102.6608,'KHB Test Kit Facility Shanghai China',0.279931,10.791761,1.1442,'HIV test'
'South Africa',DDP,Air,Efavirenz,Generic,200mg,Capsule,89.089089,1.327424,2.606846,13.993341,0.87995,'Aurobindo Unit III India',1.519792,23.33324,3.945026,Pediatric
Uganda,'N/A - From RDC',Truck,Abacavir/Lamivudine,Generic,60/30mg,'Tablet - FDC',59.059059,0.44355,0.189658,3.039446,0.293317,'Mylan (formerly Matrix) Nashik',6.209804,28.473883,0.150484,Pediatric
Haiti,EXW,Air,Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,'Chewable/dispersible tablet - FDC',59.059059,4.182272,1.568954,2.675307,0.251414,'Cipla Goa India',0.269434,7.166623,1.245388,Pediatric
Vietnam,EXW,Air,Abacavir,Generic,300mg,Tablet,59.059059,0.101613,0.161291,11.147112,1.047559,'Mylan (formerly Matrix) Nashik',2.46456,37.230619,0.20497,Adult
Nigeria,'N/A - From RDC',Air,Lamivudine/Zidovudine+Nevirapine,Generic,150/300+200mg,'Tablet - FDC + co-blister',119.119119,4.358079,9.309743,15.234387,0.71234,'Aspen-OSD Port Elizabeth SA',0.979759,12.895627,31.149964,Adult
'Congo DRC','N/A - From RDC',Air,Lamivudine,Generic,150mg,Tablet,59.059059,0.067742,0.016833,1.731518,0.167609,'Hetero Unit III Hyderabad IN',0.002333,0.31303,0.018162,Adult
Vietnam,EXW,Air,Zidovudine,Generic,10mg/ml,'Oral solution',239.239239,0.804841,0.176412,1.560596,0.041902,'Aurobindo Unit III India',0.636843,4.624439,0.1907,Pediatric
Burundi,'N/A - From RDC',Air,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC',29.029029,5.22421,5.579646,7.617193,1.42468,'Aurobindo Unit VII IN',0.716157,15.097715,4.428912,Adult
Uganda,'N/A - From RDC',Air,'Lamivudine/Tenofovir Disoproxil Fumarate',Generic,300/300mg,'Tablet - FDC',29.029029,2.458072,1.232403,3.574507,0.670438,'Cipla Kurkumbh India',1.384492,33.174033,1.333603,Adult
Rwanda,'N/A - From RDC',Air,Lopinavir/Ritonavir,Generic,200/50mg,Tablet,119.119119,17.706509,54.747521,22.056419,1.047559,'Mylan (formerly Matrix) Nashik',3.360339,20.108306,59.266207,Adult
Nigeria,'N/A - From RDC',Air,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,7.798412,16.656277,15.234387,1.42468,'Aurobindo Unit III India',0.619347,11.141801,20.577445,Adult
Nigeria,'N/A - From RDC','Air Charter','Lamivudine/Tenofovir Disoproxil Fumarate',Generic,300/300mg,'Tablet - FDC',29.029029,29.601708,25.37864,6.116049,1.131364,'Mylan (formerly Matrix) Nashik',2.092485,73.625996,32.33339,Adult
Vietnam,EXW,Air,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC',29.029029,33.637205,36.792398,7.802979,1.466583,'Hetero Unit III Hyderabad IN',3.451316,15.28304,29.204353,Adult
Mozambique,'N/A - From RDC',Truck,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC',29.029029,399.193223,448.261812,8.011058,1.508485,'Mylan (formerly Matrix) Nashik',53.350191,107.413005,355.81259,Adult
Ghana,'N/A - From RDC',Air,'Lamivudine/Tenofovir Disoproxil Fumarate',Generic,300/300mg,'Tablet - FDC',29.029029,55.198565,27.025044,3.492762,0.670438,'Hetero Unit III Hyderabad IN',6.353268,133.124785,21.451811,Adult
'Congo DRC','N/A - From RDC',Air,Abacavir/Lamivudine,Generic,60/30mg,'Tablet - FDC',59.059059,0.006452,0.00336,2.972563,0.293317,'Aurobindo Unit III India',1.519792,23.33324,0.002595,Pediatric
'Cote d Ivoire','N/A - From RDC',Truck,Abacavir/Lamivudine,Generic,600/300mg,'Tablet - FDC',29.029029,0.787099,1.110768,10.047264,1.885607,'Mylan (formerly Matrix) Nashik',14.228662,160.604269,0.88215,Adult
'Cote d Ivoire','N/A - From RDC',Truck,'Tenofovir Disoproxil Fumarate',Generic,300mg,Tablet,29.029029,3.37743,1.274179,2.69017,0.502828,'Mylan (formerly Matrix) Nashik',0.698661,8.421955,1.011878,Adult
Zimbabwe,'N/A - From RDC',Air,Efavirenz,Generic,600mg,Tablet,29.029029,2.998397,3.881256,9.229809,1.717997,'Cipla Goa India',4.771658,41.878292,4.794744,Adult
Uganda,'N/A - From RDC',Air,Lopinavir/Ritonavir,Generic,200/50mg,Tablet,119.119119,13.698431,35.33464,18.400166,0.87995,'Aurobindo Unit III India',2.436566,58.800953,33.750019,Adult
Zambia,'N/A - From RDC',Truck,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,245.89918,204.916997,5.945126,0.544731,'Mylan (formerly Matrix) Nashik',32.778759,126.530364,261.070982,Adult
Botswana,EXW,Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,0.804841,2.688176,23.780506,6.704379,'Trinity Biotech Plc',0.58319,8.429309,3.321035,'HIV test'
'Dominican Republic',EXW,Truck,Ritonavir,Norvir,100mg,Capsule,167.167167,0.556453,8.370981,107.012277,3.603604,'ABBVIE (Abbott) St. P burg USA',0.31259,2.298997,13.935375,Adult
'Dominican Republic','N/A - From RDC',Air,Lopinavir/Ritonavir,Generic,200/50mg,Tablet,119.119119,0.148388,0.0,0.0,0.0,'Mylan (formerly Matrix) Nashik',1.519792,23.33324,0.0,Adult
Nigeria,'N/A - From RDC',Air,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC',59.059059,8.41293,6.4862,5.499242,0.502828,'Cipla Goa India',0.656672,13.298006,9.816513,Adult
Tanzania,'N/A - From RDC',Air,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,119.119119,4.159691,17.815553,30.543087,1.42468,'ABBVIE Ludwigshafen Germany',0.684665,3.981392,22.009641,Adult
Vietnam,FCA,Air,Ritonavir,Norvir,100mg,Capsule,335.335335,0.017742,0.416351,153.466009,2.556044,'ABBVIE (Abbott) Logis. UK',0.059485,13.953688,0.692747,Adult
Nigeria,'N/A - From RDC',Air,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,0.159678,0.147178,6.509913,0.628536,'Aurobindo Unit III India',5.34435,23.33324,0.245186,Adult
Mozambique,'N/A - From RDC',Truck,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC',59.059059,9.301643,4.186458,3.210368,0.293317,'Hetero Unit III Hyderabad IN',0.690497,2.065096,3.32363,Adult
Ghana,EXW,Air,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,46.535634,39.750501,6.093755,0.586633,'Aurobindo Unit III India',4.212962,63.025015,31.552428,Adult
'South Africa',DDP,Truck,Abacavir,Generic,300mg,Tablet,59.059059,0.061291,0.326655,37.045569,3.477897,'Aurobindo Unit III India',1.519792,23.33324,0.259456,Adult
'Cote d Ivoire','N/A - From RDC',Air,Nevirapine,Generic,200mg,Tablet,59.059059,41.609812,14.737356,2.526679,0.251414,'Strides Bangalore India.',6.858311,50.595981,18.207316,Adult
Uganda,EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,10.041968,83.696372,59.451265,3.352189,'Alere Medical Co. Ltd.',2.947441,70.890648,76.06338,'HIV test'
Haiti,EXW,Air,'HIV 1/2 Determine HIV Kit without Lancets',Determine,300mg,'Test kit',99.099099,1.538715,10.750185,49.790434,2.807459,'Inverness Japan',0.191286,6.219143,13.281546,'HIV test'
Zimbabwe,'N/A - From RDC',Truck,'Lamivudine/Tenofovir Disoproxil Fumarate',Generic,300/300mg,'Tablet - FDC',29.029029,16.311343,10.331522,4.518296,0.838047,'Mylan (formerly Matrix) Nashik',3.173718,16.489866,13.162196,Adult
Ethiopia,'N/A - From RDC',Air,Efavirenz,Generic,600mg,Tablet,29.029029,109.069707,141.110792,9.229809,1.717997,'Aurobindo Unit III India',6.811655,69.813495,174.330993,Adult
Mozambique,EXW,Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,12.0952,40.322646,23.780506,6.704379,'Trinity Biotech Plc',2.845966,128.136185,51.372262,'HIV test'
Uganda,'N/A - From RDC',Truck,Efavirenz,Generic,600mg,Tablet,29.029029,6.772602,3.619966,3.812312,0.71234,'Mylan (formerly Matrix) Nashik',0.277598,6.976568,6.025863,Adult
Ethiopia,'N/A - From RDC',Air,Zidovudine,Generic,10mg/ml,'Oral solution',239.239239,5.362921,1.20143,1.597753,0.041902,'Aurobindo Unit III India',1.428815,15.482348,1.484088,Pediatric
Haiti,EXW,Air,'HIV 1/2 OraQuick Advance HIV Rapid Antibody Kit',OraQuick,300mg,'Test kit',99.099099,0.022581,1.008066,297.256324,16.760947,'Pacific Biotech Thailand',0.04199,4.124046,31.149964,'HIV test'
Vietnam,EXW,Air,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,35.495276,31.836221,6.398442,0.586633,'Aurobindo Unit III India',2.505383,44.167381,48.180955,Adult
'Congo DRC',EXW,Air,Sulfadoxine/Pyrimethamine,Generic,500/25mg,'Tablet - FDC',1000.0,0.933874,3.225476,24.597961,0.125707,'Micro Labs Hosur India',0.58319,13.66303,2.931851,Malaria
Vietnam,EXW,Air,'Tenofovir Disoproxil Fumarate',Generic,300mg,Tablet,29.029029,11.524231,6.603337,4.087274,0.754243,'Mylan (formerly Matrix) Nashik',1.408986,11.41285,8.412857,Adult
Uganda,'N/A - From RDC',Truck,Lamivudine/Nevirapine/Stavudine,Generic,30/50/6mg,'Chewable/dispersible tablet - FDC',59.059059,0.764519,0.183552,1.709224,0.167609,'Cipla Goa India',2.311764,28.182016,0.175133,Pediatric
Mozambique,'N/A - From RDC',Truck,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,176.698957,206.518458,8.33804,0.796145,'Aurobindo Unit III India',23.696163,89.037983,343.798486,Adult
Zimbabwe,'N/A - From RDC',Truck,'Lamivudine/Tenofovir Disoproxil Fumarate',Generic,300/300mg,'Tablet - FDC',29.029029,146.750473,71.84726,3.492762,0.670438,'Aurobindo Unit VII IN',25.661512,73.097949,68.623483,Adult
'South Sudan',EXW,Air,'Chase Buffer Determine 100 Tests 2.5ml x 1 Vial',Determine,300mg,'Test kit - Ancillary',0.0,0.030645,0.016801,3.715704,20.951184,'Alere Medical Co. Ltd.',1.519792,23.33324,0.015567,'HIV test - Ancillary'
Mozambique,'N/A - From RDC',Truck,Efavirenz,Generic,600mg,Tablet,29.029029,37.82109,17.020189,3.210368,0.586633,'Aurobindo Unit III India',2.412072,13.589079,21.684024,Adult
'South Africa',DDP,Truck,Efavirenz,Generic,200mg,Capsule,89.089089,0.003226,0.008589,12.663119,0.796145,'Aurobindo Unit III India',1.519792,23.33324,0.006486,Pediatric
Swaziland,EXW,Ocean,Lamivudine/Zidovudine+Efavirenz,Generic,150/300mg+600mg,'Tablet - FDC + co-blister',89.089089,75.571212,107.061329,10.106715,0.628536,'Aurobindo Unit III India',8.995118,46.574576,136.399842,Adult
Haiti,'N/A - From RDC',Air,Zidovudine,Generic,10mg/ml,'Oral solution',239.239239,5.26292,1.179034,1.597753,0.041902,'Aurobindo Unit III India',3.430322,107.199335,1.456845,Pediatric
'South Africa',DDP,Truck,'Tenofovir Disoproxil Fumarate',Viread,300mg,Tablet,29.029029,0.046774,0.124043,18.288695,3.435994,'Gilead(Nycomed) Oranienburg DE',1.519792,23.33324,0.153079,Adult
Zimbabwe,EXW,Air,'HIV 1/2 Bioline 3.0 Kit Lancets Capillary pipets Alcohol swabs included',Bioline,300mg,'Test kit',24.024024,8.191962,17.06992,14.862816,3.352189,'Standard Diagnostics Korea',1.975847,41.86683,28.416904,'HIV test'
'South Africa',DDP,Truck,Efavirenz,Generic,50mg,Capsule,29.029029,3.459689,1.096524,2.259148,0.419024,'Aurobindo Unit III India',1.519792,23.33324,1.046904,Pediatric
Sudan,EXW,Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,0.091936,0.311828,23.780506,6.704379,'Trinity Biotech Plc',0.022161,2.049905,0.396967,'HIV test'
Zambia,'N/A - From RDC',Truck,Efavirenz,Generic,200mg,Capsule,89.089089,1.095165,1.743417,11.340329,0.71234,'Aurobindo Unit III India',12.458098,60.016789,2.638666,Pediatric
Zimbabwe,'N/A - From RDC',Truck,Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,'Chewable/dispersible tablet - FDC',59.059059,268.662157,100.748751,2.675307,0.251414,'Mylan  H-12 & H-13 India',30.185898,159.193544,91.560679,Pediatric
Nigeria,'N/A - From RDC',Air,'Emtricitabine/Tenofovir Disoproxil Fumarate',Truvada,300/200mg,'Tablet - FDC',29.029029,0.229033,0.630671,19.507446,3.687408,'Aspen-OSD Port Elizabeth SA',0.016329,22.243416,0.954798,Adult
Uganda,EXW,Ocean,Efavirenz,Generic,600mg,Tablet,29.029029,102.663234,34.114618,2.370619,0.460926,'Strides Bangalore India.',4.622361,44.746765,32.583765,Adult
Nigeria,'N/A - From RDC','Air Charter',Nevirapine,Generic,200mg,Tablet,59.059059,127.797186,33.414007,1.865283,0.167609,'Aurobindo Unit III India',17.274078,57.074435,36.17204,Adult
